Var1,Var2,First_D_E_position,uH,R_count,H_count,K_count
S000005865,YOR338W,3,0.586324007235966,0,0,0
S000005866,YOR339C,4,0.184466040776938,0,0,0
S000005867,YOR340C,9,0.509047959434269,1,0,1
S000005868,YOR341W,2,0.64,0,0,0
S000005869,YOR342C,5,0.371325737465437,0,0,0
S000005870,YOR343C,2,0.64,0,0,0
S000005871,YOR344C,6,0.553360459158115,0,0,0
S000005872,YOR345C,8,0.514878487594389,1,0,0
S000005873,YOR346W,3,0.365140575546404,0,0,0
S000005874,YOR347C,3,0.315169652691356,0,0,0
S000005875,YOR348C,22,0.126648130073722,1,2,1
S000005876,YOR349W,9,0.532726869207166,1,0,0
S000005877,YOR350C,19,0.213840607663779,1,1,4
S000005878,YOR351C,13,0.242051821966238,1,0,1
S000005879,YOR352W,3,0.347134174396033,0,0,0
S000005880,YOR353C,11,0.399873399977349,1,0,1
S000005881,YOR354C,11,0.501993875424131,1,1,0
S000005882,YOR355W,15,0.0933132642991298,1,0,0
S000005883,YOR356W,7,0.497125505554602,0,0,1
S000005884,YOR357C,4,1.04128835439701,1,0,0
S000005885,YOR358W,3,0.325274300925651,0,0,0
S000005886,YOR359W,6,0.399453070475548,0,1,1
S000005887,YOR360C,11,0.177746361292205,0,1,0
S000005888,YOR361C,14,0.589394982417701,1,0,2
S000005889,YOR362C,9,0.299945174116152,0,0,0
S000005890,YOR363C,5,0.142182837295327,0,0,0
S000005891,YOR364W,27,0.223012409162286,2,1,4
S000005892,YOR365C,53,0.0430831970810166,2,1,1
S000005893,YOR366W,30,0.213680117343492,1,0,4
S000005894,YOR367W,4,0.167707518338901,0,0,0
S000005895,YOR368W,6,0.50045086342643,1,0,0
S000005896,YOR369C,3,0.347134174396033,0,0,0
S000005897,YOR370C,5,0.310583721947267,0,0,0
S000005898,YOR371C,13,0.254708243172934,0,1,0
S000005899,YOR372C,2,0.64,0,0,0
S000005900,YOR373W,2,0.64,0,0,0
S000005901,YOR374W,40,0.351917796677636,3,1,1
S000005902,YOR375C,3,0.347134174396033,0,0,0
S000005903,YOR376W,47,0.111981787286538,3,0,4
S000005904,YOR377W,3,0.54574956266191,0,0,0
S000005905,YOR378W,13,0.203328309151312,0,0,1
S000005906,YOR379C,12,0.328763042742637,0,0,1
S000005907,YOR380W,25,0.231388995079809,4,1,2
S000005908,YOR381W,37,0.071334356310223,0,0,3
S000005909,YOR382W,45,0.0433584956529123,0,0,2
S000005910,YOR383C,19,0.0872334999214049,0,0,1
S000005911,YOR384W,31,0.17236759072536,2,0,3
S000005912,YOR385W,11,0.23484188045467,1,0,0
S000005913,YOR386W,20,0.208329881993051,3,0,2
S000005914,YOR387C,23,0.094647773528668,1,0,0
S000005915,YOR388C,12,0.0763826492138115,0,0,2
S000005916,YOR389W,28,0.124465045178759,2,1,1
S000005917,YOR390W,31,0.0436611743598547,0,3,1
S000005918,YOR391C,20,0.28158098538291,1,1,2
S000005919,YOR392W,3,0.865015101186174,0,0,1
S000005920,YOR393W,13,0.381071046932376,1,1,1
S000005921,YOR394W,4,0.466220982189695,0,0,0
S000005922,YPL001W,5,0.103897058144346,0,0,0
S000005923,YPL002C,10,0.270309319651038,0,0,1
S000005924,YPL003W,2,0.64,0,0,0
S000005925,YPL004C,17,0.210685002069379,3,1,0
S000005926,YPL005W,17,0.620237743600934,2,0,1
S000005927,YPL006W,38,0.166955657390244,1,0,0
S000005928,YPL007C,6,0.768138858282805,0,0,2
S000005929,YPL008W,2,0.64,0,0,0
S000005930,YPL009C,9,0.316267115230865,1,0,1
S000005931,YPL010W,16,0.113823977741562,0,0,0
S000005932,YPL011C,6,0.0649107352960713,0,0,0
S000005933,YPL012W,2,0.64,0,0,0
S000005934,YPL013C,33,0.212572885883065,5,0,2
S000005935,YPL014W,4,0.305829939277158,0,0,0
S000005936,YPL015C,9,0.116683535341387,0,0,0
S000005937,YPL016W,2,0.64,0,0,0
S000005938,YPL017C,4,0.108702618368574,0,0,0
S000005939,YPL018W,2,0.64,0,0,0
S000005940,YPL019C,10,0.268740645690773,0,0,1
S000005941,YPL020C,4,0.220526140658604,0,0,0
S000005942,YPL021W,6,0.301901263318735,0,0,1
S000005943,YPL022W,9,0.459737768477648,0,0,0
S000005944,YPL023C,5,0.605465313322708,1,0,0
S000005945,YPL024W,10,0.32914589004677,0,0,0
S000005946,YPL025C,20,0.143593886274633,3,1,1
S000005947,YPL026C,4,0.433688729137762,0,0,0
S000005948,YPL027W,6,0.0733172209226101,0,0,0
S000005949,YPL028W,29,0.0787791317553884,1,0,1
S000005950,YPL029W,30,0.159485634328597,2,1,3
S000005951,YPL030W,4,0.0969544278330083,0,0,0
S000005952,YPL031C,11,0.281334647582968,0,0,1
S000005953,YPL032C,31,0.159175016453554,2,0,1
S000005954,YPL033C,27,0.30628771018268,0,2,5
S000005955,YPL034W,8,0.317532047139089,1,0,1
S000005956,YPL035C,12,0.434031483644421,0,0,2
S000005957,YPL036W,5,0.204652324638423,0,0,0
S000005958,YPL037C,4,0.261417647063494,0,0,0
S000005959,YPL038W,6,0.594959577238523,0,0,1
S000005960,YPL039W,4,0.816656611098282,0,0,1
S000005961,YPL040C,43,0.159564753127849,3,2,4
S000005962,YPL041C,21,0.175769482030863,1,0,0
S000005963,YPL042C,6,0.190775102110161,0,0,1
S000005964,YPL043W,2,0.64,0,0,0
S000005965,YPL044C,39,0.00953381922732609,1,1,1
S000005966,YPL045W,7,0.152640892300754,0,0,1
S000005967,YPL046C,4,0.491455634844472,0,0,0
S000005968,YPL047W,3,0.325274300925651,0,0,0
S000005969,YPL048W,27,0.299616652046097,3,0,2
S000005970,YPL049C,12,0.167329252686991,2,0,0
S000005971,YPL050C,36,0.0333343952829497,2,0,1
S000005972,YPL051W,16,0.417961965462271,0,1,3
S000005973,YPL052W,3,0.323809313667954,0,0,0
S000005974,YPL053C,37,0.187356480985239,1,2,2
S000005975,YPL054W,2,0.64,0,0,0
S000005976,YPL055C,52,0.018661198684181,6,2,0
S000005977,YPL056C,8,0.240929560047667,0,0,1
S000005978,YPL057C,4,1.05235833926267,1,0,1
S000005979,YPL058C,5,0.204652324638423,0,0,0
S000005980,YPL059W,33,0.0982995959684555,4,0,2
S000005981,YPL060W,35,0.209257881310718,6,1,0
S000005982,YPL061W,7,0.230463897728535,0,1,1
S000005983,YPL062W,3,0.717360172023242,0,0,0
S000005984,YPL063W,46,0.504017652551466,4,0,0
S000005985,YPL064C,6,0.421892856768874,0,0,0
S000005986,YPL065W,13,0.180381296504015,0,1,2
S000005987,YPL066W,24,0.302031385848538,1,1,1
S000005988,YPL067C,4,0.559264712913102,0,0,0
S000005989,YPL068C,12,0.316310246245566,3,1,2
S000005990,YPL069C,2,0.64,0,0,0
S000005991,YPL070W,16,0.368245590186175,2,0,0
S000005992,YPL071C,23,0.192455728692317,4,2,1
S000005993,YPL072W,9,0.512912443504092,0,0,1
S000005994,YPL073C,2,0.64,0,0,0
S000005995,YPL074W,4,0.392066451874439,0,1,0
S000005996,YPL075W,27,0.220265306469216,0,0,1
S000005997,YPL076W,15,0.312248875714452,2,0,2
S000005998,YPL077C,3,0.865015101186174,0,0,1
S000005999,YPL078C,41,0.14921279412292,3,0,1
S000006000,YPL079W,18,0.118193943982776,4,1,1
S000006001,YPL080C,2,0.64,0,0,0
S000006002,YPL081W,20,0.526719114110414,3,0,2
S000006003,YPL082C,9,0.670727469349647,2,0,0
S000006004,YPL083C,9,0.307669777069558,0,0,2
S000006005,YPL084W,7,0.146977603980151,0,0,1
S000006006,YPL085W,4,0.181156922445698,0,0,0
S000006007,YPL086C,18,0.314492595489055,1,1,5
S000006008,YPL087W,9,0.14856500378587,0,0,0
S000006009,YPL088W,33,0.256538879483558,1,0,4
S000006010,YPL089C,7,0.579148419463319,2,0,1
S000006011,YPL090C,17,0.242346460258139,0,0,2
S000006012,YPL091W,25,0.142618947980322,2,1,2
S000006013,YPL092W,14,0.487510192356492,1,0,0
S000006014,YPL093W,7,0.345919506938828,0,0,1
S000006015,YPL094C,31,0.232640536505372,1,1,1
S000006016,YPL095C,27,0.13581218052907,1,2,1
S000006017,YPL096W,3,0.365140575546404,0,0,0
S000006018,YPL097W,3,0.586324007235966,0,0,0
S000006019,YPL098C,17,0.184858200110797,0,0,0
S000006020,YPL099C,45,0.286880087883133,5,1,2
S000006021,YPL100W,9,0.280864858023281,0,0,1
S000006022,YPL101W,8,0.262631151657678,2,0,1
S000006023,YPL102C,8,0.649429843994101,1,0,1
S000006024,YPL103C,23,0.185952331937025,5,1,0
S000006025,YPL104W,18,0.392751151646176,4,0,0
S000006026,YPL105C,10,0.317818588371381,0,0,0
S000006027,YPL106C,8,0.113101060462065,0,0,0
S000006028,YPL107W,26,0.242404841377593,6,0,0
S000006029,YPL108W,3,0.865015101186174,0,0,1
S000006030,YPL109C,55,0.4221454254843,4,2,3
S000006031,YPL110C,14,0.174961541534388,1,1,2
S000006032,YPL111W,2,0.64,0,0,0
S000006033,YPL112C,8,0.367626898859878,0,0,0
S000006034,YPL113C,6,0.567269961920283,0,0,0
S000006035,YPL114W,72,0.127823123607954,0,0,0
S000006036,YPL115C,3,0.325274300925651,0,0,0
S000006037,YPL116W,7,0.135712722343935,0,1,1
S000006038,YPL117C,4,0.0898391194984657,0,0,0
S000006039,YPL118W,5,0.241328666060225,0,0,0
S000006040,YPL119C,3,0.405028642877119,0,0,0
S000006041,YPL120W,13,0.0966618590718312,0,1,1
S000006042,YPL121C,5,0.296436339178961,0,1,0
S000006043,YPL122C,3,0.347134174396033,0,0,0
S000006044,YPL123C,20,0.160179544731327,0,1,1
S000006045,YPL124W,2,0.64,0,0,0
S000006046,YPL125W,7,0.382892208287368,0,0,0
S000006047,YPL126W,8,0.164283925457538,0,0,0
S000006048,YPL127C,24,0.22447139490078,0,0,8
S000006049,YPL128C,2,0.64,0,0,0
S000006050,YPL129W,20,0.205135301716981,2,1,2
S000006051,YPL130W,21,0.0689672753235371,0,0,2
S000006052,YPL131W,6,0.433907824683862,0,0,1
S000006053,YPL132W,22,0.389956748935697,3,0,1
S000006054,YPL133C,28,0.233324249626956,2,1,4
S000006055,YPL134C,5,0.483739899407207,0,0,0
S000006056,YPL135W,41,0.341220651296913,4,0,0
S000006057,YPL136W,13,0.176616525765002,0,0,0
S000006058,YPL137C,6,0.407850354852922,0,0,0
S000006059,YPL138C,21,0.210078937228254,1,1,1
S000006060,YPL139C,5,0.421807329983232,0,0,0
S000006061,YPL140C,9,0.500335641172458,1,0,0
S000006062,YPL141C,17,0.0440191241830272,1,1,1
S000006063,YPL142C,13,0.426401249263388,1,0,0
S000006064,YPL143W,3,0.405028642877119,0,0,0
S000006065,YPL144W,11,0.721696795393205,1,0,1
S000006066,YPL145C,23,0.149431960862398,0,0,1
S000006067,YPL146C,29,0.373445181146815,2,0,7
S000006068,YPL147W,29,0.126255876398653,0,3,2
S000006069,YPL148C,18,0.373341777089305,2,0,1
S000006070,YPL149W,3,0.54574956266191,0,0,0
S000006071,YPL150W,11,0.10396399912766,0,0,1
S000006072,YPL151C,2,0.64,0,0,0
S000006073,YPL152W,4,0.365045424934148,0,0,0
S000006074,YPL153C,2,0.64,0,0,0
S000006075,YPL154C,33,0.120205466729849,0,1,4
S000006076,YPL155C,73,0.294507390928554,4,0,1
S000006077,YPL156C,4,0.393789166000648,0,0,0
S000006078,YPL157W,34,0.19065289166086,4,4,5
S000006079,YPL158C,17,0.511497060254362,3,0,2
S000006080,YPL159C,66,0.309158575165065,4,0,1
S000006081,YPL160W,8,0.0764265795472657,0,0,0
S000006082,YPL161C,2,0.64,0,0,0
S000006083,YPL162C,8,0.194702465704142,0,0,1
S000006084,YPL163C,24,0.252194048153783,0,0,1
S000006085,YPL164C,9,0.759861399195949,1,1,1
S000006086,YPL165C,4,0.283547968075109,0,0,0
S000006087,YPL166W,24,0.199152376121871,2,0,2
S000006088,YPL167C,4,1.03186678547772,1,0,0
S000006089,YPL168W,48,0.239294019257441,1,1,3
S000006090,YPL169C,37,0.0887077143131414,2,1,1
S000006091,YPL170W,16,0.330076002264878,0,0,2
S000006092,YPL171C,8,0.51406210737367,0,0,1
S000006093,YPL172C,33,0.186077008347942,2,2,1
S000006094,YPL173W,31,0.427739050631296,3,2,2
S000006095,YPL174C,9,0.423074652018258,1,0,0
S000006096,YPL175W,10,0.160871152412005,0,0,0
S000006097,YPL176C,14,0.284303467644103,1,0,0
S000006098,YPL177C,6,0.0726621064335469,0,0,0
S000006099,YPL178W,4,0.220526140658604,0,0,0
S000006100,YPL179W,33,0.093809849539462,3,0,0
S000006101,YPL180W,11,0.284932312578335,2,1,1
S000006102,YPL181W,2,0.64,0,0,0
S000006103,YPL182C,5,0.535913540153325,0,0,1
S000006104,YPL183C,3,0.865015101186174,0,0,1
S000006105,YPL184C,37,0.0843095969526971,0,0,0
S000006106,YPL185W,41,0.243767924129739,2,1,1
S000006107,YPL186C,7,0.29438908085112,0,0,0
S000006108,YPL187W,27,0.22002486668638,1,0,0
S000006109,YPL188W,21,0.309471619061993,2,0,3
S000006110,YPL189W,20,0.261006237608507,1,1,0
S000006111,YPL190C,3,0.347134174396033,0,0,0
S000006112,YPL191C,2,0.64,0,0,0
S000006113,YPL192C,6,0.38727768773623,0,0,1
S000006114,YPL193W,7,0.229746600874754,0,0,0
S000006115,YPL194W,9,0.18061284335568,0,0,1
S000006116,YPL195W,10,0.176787836826106,0,0,0
S000006117,YPL196W,6,0.218276575671646,0,0,1
S000006118,YPL197C,28,0.377453683806956,2,2,1
S000006119,YPL198W,4,0.245294199928429,0,0,0
S000006120,YPL199C,17,0.318843398729798,1,0,1
S000006121,YPL200W,3,0.411384070199385,0,0,0
S000006122,YPL201C,10,0.265432666468841,0,0,0
S000006123,YPL202C,29,0.171182463671547,0,0,6
S000006124,YPL203W,2,0.64,0,0,0
S000006125,YPL204W,2,0.64,0,0,0
S000006126,YPL205C,18,0.23987131485927,0,0,1
S000006127,YPL206C,3,0.586324007235966,0,0,0
S000006128,YPL207W,2,0.64,0,0,0
S000006129,YPL208W,4,0.282776181232263,0,0,0
S000006130,YPL209C,54,0.0446319206401716,3,0,3
S000006131,YPL210C,4,0.747840464907156,0,0,1
S000006132,YPL211W,6,0.791122925311646,1,0,0
S000006133,YPL212C,3,0.347134174396033,0,0,0
S000006134,YPL213W,10,0.24055792969419,0,0,1
S000006135,YPL214C,6,0.373847517486709,0,0,1
S000006136,YPL215W,39,0.147712479480041,4,1,1
S000006137,YPL216W,13,0.112848294119971,2,0,2
S000006138,YPL217C,2,0.64,0,0,0
S000006139,YPL218W,5,0.13728031845783,0,0,0
S000006140,YPL219W,4,0.513239649052482,0,0,0
S000006141,YPL220W,11,0.488884722703836,1,0,1
S000006142,YPL221W,36,0.162390608872603,1,0,2
S000006143,YPL222W,3,0.365140575546404,0,0,0
S000006144,YPL223C,10,0.605014662574537,0,0,1
S000006145,YPL224C,7,0.456884261879634,1,0,0
S000006146,YPL225W,7,0.220871927085091,0,0,0
S000006147,YPL226W,8,0.418982726787283,0,0,3
S000006148,YPL227C,9,0.747829702169808,2,0,0
S000006149,YPL228W,5,0.114900144367764,0,0,0
S000006150,YPL229W,12,0.15105691095806,0,0,0
S000006151,YPL230W,2,0.64,0,0,0
S000006152,YPL231W,4,0.570144334408976,0,0,1
S000006153,YPL232W,10,0.199334861065667,0,0,0
S000006154,YPL233W,10,0.22931027173751,0,0,2
S000006155,YPL234C,54,0.114502436403931,0,0,0
S000006156,YPL235W,7,0.162015903198832,0,0,0
S000006157,YPL236C,7,0.345566638070575,0,0,0
S000006158,YPL237W,4,0.282776181232263,0,0,0
S000006159,YPL238C,3,0.586324007235966,0,0,0
S000006160,YPL239W,6,0.175626824516058,0,1,0
S000006161,YPL240C,4,0.323840883303283,0,0,0
S000006162,YPL241C,2,0.64,0,0,0
S000006163,YPL242C,23,0.223830342410822,1,0,1
S000006164,YPL243W,16,0.254412707361284,1,0,0
S000006165,YPL244C,27,0.099135459474331,0,0,0
S000006166,YPL245W,43,0.401740949408542,6,1,2
S000006167,YPL246C,39,0.106304164298293,0,1,1
S000006168,YPL247C,2,0.64,0,0,0
S000006169,YPL248C,8,0.608475067416542,0,0,1
S000006170,YPL249C,4,0.282776181232263,0,0,0
S000006171,YPL250C,5,0.438359461104557,0,0,0
S000006172,YPL251W,16,0.224465943825598,1,0,0
S000006173,YPL252C,59,0.166603464955346,3,2,1
S000006174,YPL253C,21,0.237349384583348,1,2,2
S000006175,YPL254W,43,0.165799998079046,0,0,2
S000006176,YPL255W,4,0.548330641169823,0,0,0
S000006177,YPL256C,5,0.255119928377188,0,0,0
S000006178,YPL257W,7,0.156450439240339,0,1,0
S000006179,YPL258C,21,0.0745143913699793,0,0,0
S000006180,YPL259C,9,0.166715724333252,0,0,0
S000006181,YPL260W,16,0.384938012019114,0,1,1
S000006182,YPL261C,5,0.0769809148159936,0,0,0
S000006183,YPL262W,31,0.241420104859092,4,0,3
S000006184,YPL263C,8,0.48037650511695,0,0,4
S000006185,YPL264C,9,0.640542837727447,1,0,1
S000006186,YPL265W,21,0.13314901167127,1,0,3
S000006187,YPL266W,21,0.186568153230125,0,0,5
S000006188,YPL267W,28,0.267229174446333,2,0,5
S000006189,YPL268W,3,0.325274300925651,0,0,0
S000006190,YPL269W,2,0.64,0,0,0
S000006191,YPL270W,74,0.0649995321849746,6,0,1
S000006192,YPL271W,29,0.355734110203454,2,0,2
S000006193,YPL272C,11,0.453326636491686,1,0,0
S000006194,YPL273W,12,0.356456783386698,1,0,1
S000006195,YPL274W,2,0.64,0,0,0
S000006196,YPL275W,21,0.11371632849591,0,0,2
S000006197,YPL276W,12,0.0763826492138115,0,0,2
S000006198,YPL277C,48,0.195844104029576,2,1,1
S000006199,YPL278C,3,0.325274300925651,0,0,0
S000006200,YPL279C,31,0.0436611743598547,0,3,1
S000006201,YPL280W,20,0.28158098538291,1,1,2
S000006202,YPL281C,13,0.381071046932376,1,1,1
S000006203,YPL282C,4,0.466220982189695,0,0,0
S000006204,YPL283C,2,0.64,0,0,0
S000006205,YPR001W,31,0.133598772137601,3,1,2
S000006206,YPR002W,33,0.12562396011186,0,0,7
S000006207,YPR003C,28,0.184181856443669,4,0,1
S000006208,YPR004C,30,0.147921704151041,1,0,4
S000006209,YPR005C,5,0.317149860737833,0,1,1
S000006210,YPR006C,26,0.107272300534528,1,0,4
S000006211,YPR007C,10,0.17780360112464,0,0,1
S000006212,YPR008W,12,0.342263892161165,0,0,1
S000006213,YPR009W,9,0.452309556028269,1,0,1
S000006214,YPR010C,15,0.276776309018832,1,0,2
S000006215,YPR011C,3,0.405028642877119,0,0,0
S000006216,YPR012W,2,0.64,0,0,0
S000006217,YPR013C,11,0.117054799979035,0,0,1
S000006218,YPR014C,8,0.328406491567284,0,0,0
S000006219,YPR015C,8,0.16999950708527,1,0,1
S000006220,YPR016C,8,0.192374780853451,1,0,0
S000006221,YPR017C,9,0.420189337259434,0,0,1
S000006222,YPR018W,2,0.64,0,0,0
S000006223,YPR019W,11,0.282313326643366,0,0,1
S000006224,YPR020W,32,0.279398139524144,1,0,3
S000006225,YPR021C,2,0.64,0,0,0
S000006226,YPR022C,5,0.222298202291988,0,1,1
S000006227,YPR023C,3,0.586324007235966,0,0,0
S000006228,YPR024W,50,0.195684474494294,2,0,1
S000006229,YPR025C,3,0.325274300925651,0,0,0
S000006230,YPR026W,12,0.496937775936317,2,0,1
S000006231,YPR027C,23,0.258857791349532,1,1,0
S000006232,YPR028W,3,0.347134174396033,0,0,0
S000006233,YPR029C,11,0.641975368094948,1,0,1
S000006234,YPR030W,17,0.103669765500106,1,0,1
S000006235,YPR031W,7,0.399759272432349,1,0,0
S000006236,YPR032W,12,0.274334062657579,1,0,3
S000006237,YPR033C,63,0.197779026665598,2,0,2
S000006238,YPR034W,25,0.316687131591443,2,2,1
S000006239,YPR035W,3,0.405028642877119,0,0,0
S000006240,YPR036W,9,0.301080223758298,0,0,1
S000006241,YPR037C,30,0.120312736636666,2,1,2
S000006242,YPR038W,26,0.0288695608622729,1,0,0
S000006243,YPR039W,5,0.338065235227476,0,0,0
S000006244,YPR040W,24,0.0658388570117273,3,0,1
S000006245,YPR041W,8,0.491444251258581,1,0,0
S000006246,YPR042C,2,0.64,0,0,0
S000006247,YPR043W,30,0.397424737912161,4,0,6
S000006248,YPR044C,21,0.243562192789067,0,2,2
S000006249,YPR045C,14,0.259756960565518,0,1,0
S000006250,YPR046W,6,0.236437597104875,0,0,0
S000006251,YPR047W,26,0.184134833507085,3,1,2
S000006252,YPR048W,14,0.190990690728022,0,0,2
S000006253,YPR049C,3,0.405028642877119,0,0,0
S000006254,YPR050C,13,0.329941307292675,1,0,2
S000006255,YPR051W,2,0.64,0,0,0
S000006256,YPR052C,6,0.297991506777364,1,0,0
S000006257,YPR053C,19,0.133109320067803,1,0,0
S000006258,YPR054W,7,0.227840330227253,0,0,0
S000006259,YPR055W,2,0.64,0,0,0
S000006260,YPR056W,2,0.64,0,0,0
S000006261,YPR057W,5,0.9101913451119,1,0,1
S000006262,YPR058W,3,0.347134174396033,0,0,0
S000006263,YPR059C,56,0.224548027679612,1,1,3
S000006264,YPR060C,2,0.64,0,0,0
S000006265,YPR061C,20,0.0620955313382618,0,3,2
S000006266,YPR062W,11,0.108478502288878,0,0,1
S000006267,YPR063C,10,0.548314146135107,1,0,0
S000006268,YPR064W,11,0.0644200134241939,0,0,1
S000006269,YPR065W,30,0.196974182809111,3,2,3
S000006270,YPR066W,2,0.64,0,0,0
S000006271,YPR067W,37,0.165397648817661,4,1,1
S000006272,YPR068C,17,0.145714124834033,0,0,1
S000006273,YPR069C,4,0.535838238119546,0,0,0
S000006274,YPR070W,3,0.586324007235966,0,0,0
S000006275,YPR071W,6,0.400139476885414,0,0,0
S000006276,YPR072W,9,0.465945849857345,1,0,1
S000006277,YPR073C,4,0.283547968075109,0,0,0
S000006278,YPR074C,6,0.434754248780275,0,0,0
S000006279,YPR075C,28,0.132131557320322,1,0,1
S000006280,YPR076W,25,0.28205969193742,0,0,2
S000006281,YPR077C,43,0.229754744497477,2,0,2
S000006282,YPR078C,16,0.313638008009014,0,0,0
S000006283,YPR079W,33,0.0941633989637776,1,1,1
S000006284,YPR080W,4,0.733149504791998,0,0,1
S000006285,YPR081C,8,0.193196793790566,0,0,0
S000006286,YPR082C,16,0.342953375806035,1,1,0
S000006287,YPR083W,2,0.64,0,0,0
S000006288,YPR084W,3,0.347134174396033,0,0,0
S000006289,YPR085C,7,0.766870085489872,1,0,0
S000006290,YPR086W,5,0.723027729674596,1,0,0
S000006291,YPR087W,31,0.21865017569476,1,1,0
S000006292,YPR088C,5,0.0807738806540981,0,0,0
S000006293,YPR089W,6,0.480412344637065,0,0,0
S000006294,YPR090W,11,0.197967769955435,0,0,1
S000006295,YPR091C,43,0.11756593667569,0,1,2
S000006296,YPR092W,2,0.64,0,0,0
S000006297,YPR093C,2,0.64,0,0,0
S000006298,YPR094W,7,0.294541567293419,1,1,0
S000006299,YPR095C,20,0.102745199077181,0,1,2
S000006300,YPR096C,4,0.899696408593473,1,0,0
S000006301,YPR097W,5,0.533009256521011,0,0,0
S000006302,YPR098C,36,0.176880439696286,0,1,1
S000006303,YPR099C,5,0.118158493744959,0,0,0
S000006304,YPR100W,38,0.0907466024748282,3,0,2
S000006305,YPR101W,2,0.64,0,0,0
S000006306,YPR102C,11,0.411263400317528,1,0,1
S000006307,YPR103W,6,0.463688407468496,0,0,0
S000006308,YPR104C,2,0.64,0,0,0
S000006309,YPR105C,2,0.64,0,0,0
S000006310,YPR106W,15,0.219559434732835,1,0,0
S000006311,YPR107C,7,0.324475276003587,0,1,0
S000006312,YPR108W,3,0.586324007235966,0,0,0
S000006313,YPR109W,2,0.64,0,0,0
S000006314,YPR110C,8,0.328043552374957,0,0,0
S000006315,YPR111W,6,0.677093726896896,1,0,0
S000006316,YPR112C,15,0.435922137419537,1,0,1
S000006317,YPR113W,8,0.0605179251740378,0,0,0
S000006318,YPR114W,2,0.64,0,0,0
S000006319,YPR115W,3,0.347134174396033,0,0,0
S000006320,YPR116W,14,0.20758449098944,0,0,3
S000006321,YPR117W,11,0.238172163188428,1,0,0
S000006322,YPR118W,4,0.220526140658604,0,0,0
S000006323,YPR119W,6,0.537357737180176,0,0,0
S000006324,YPR120C,3,0.365140575546404,0,0,0
S000006325,YPR121W,43,0.0542420515892147,1,0,0
S000006326,YPR122W,5,0.569924755279414,1,0,0
S000006327,YPR123C,7,0.0894413653673736,0,0,0
S000006328,YPR124W,2,0.64,0,0,0
S000006329,YPR125W,51,0.257849635577925,3,2,2
S000006330,YPR126C,7,0.710777812046675,1,0,0
S000006331,YPR127W,5,0.272920465411369,0,0,0
S000006332,YPR128C,5,0.264089254604396,0,0,0
S000006333,YPR129W,16,0.317950471293229,0,0,1
S000006334,YPR130C,6,0.368877999075129,0,0,0
S000006335,YPR131C,8,0.393363272334867,0,0,0
S000006336,YPR132W,26,0.134100048631403,6,1,3
S000006337,YPR133C,5,0.310566899057345,0,0,0
